"census_tract","med_inc_estimate","med_age_estimate","perc_poverty_estimate","perc_owners","perc_ethnic","counts","residuals"
36047074600,106923,31.7,7,53.7249283667622,91.1941580756014,3,-0.0520533313719502
36047074800,88958,31,13.5,48.6567164179104,84.5086705202312,1,-2.22160077142297
36047075000,96207,29.3,3.2,52.6315789473684,83.853273911553,2,-1.06707313007675
36047076800,71250,32,15.9,38.2928739232576,98.1212424849699,2,-1.44968661994701
36047077000,86768,34.3,7.9,43.3510638297872,29.948109710897,4,1.1058388381046
36047077400,86455,33,7.5,10.0467289719626,39.0035377358491,4,0.479062564570243
36047078000,110625,45.4,2.4,76.4895330112721,5.37830446672744,1,-0.79618359891088
36047078400,101000,41.7,9.9,63.2603406326034,26.9111969111969,1,-1.33247078932241
36047078601,73322,43.5,15,22.0742150333016,38.537160833661,6,2.92693650196448
36047078602,70060,36.8,21.1,33.8669950738916,24.1039426523297,1,-2.12626144279648
36047078801,56314,34.4,9.4,18.5323383084577,25.8823529411765,2,-1.30540558095357
36047079001,106667,30,5.4,26.1904761904762,14.8325358851675,3,-0.224207685962687
36047079002,58859,35.6,9.6,13.531914893617,18.8327962764053,1,-2.3214595092823
36047079201,76776,45.6,21.9,26.078799249531,25.7267441860465,4,1.02107593492605
36047079400,77153,37.3,23.2,42.5210084033613,37.2383073496659,7,3.94982227747061
36047079601,69223,36.6,18.2,11.344262295082,52.4249422632794,5,1.41654967073921
36047079602,74769,35.4,14.6,16.0250671441361,44.3755383290267,2,-1.46263365267856
36047079801,77214,32.9,5.1,26.7857142857143,56.4546016059296,1,-2.2866901011813
36047079802,92757,39.2,17.2,2.9718255499807,51.2091898428053,3,-0.616187033250915
36047080000,102431,43.8,11.2,40.983606557377,41.1369364323719,2,-0.708244229628844
36047080200,95781,40.5,9,34.1785525620708,31.3653136531365,3,0.140076911801418
36047080400,56722,39.3,11.9,26.5680056377731,28.6648825453464,5,1.94506531379414
36047080600,70954,35.1,13.3,22.7738376674547,40.6293511556669,3,-0.32733962187653
36047081000,71607,33.8,12.2,22.2462203023758,31.1594202898551,1,-2.32480761694139
36047081400,72632,49.6,12.1,41.6494845360825,15.8450704225352,2,-0.410509691552239
36047081600,100000,39.4,10.4,32.064128256513,19.3667901650387,3,0.0989001156242322
36047081800,71464,34.3,20.2,18.9359267734554,26.7541766109785,3,-0.455461767644814
36047082000,55000,33.1,24.6,0.957535387177352,25.0874930926506,8,4.152842368005
36047082200,81484,32.8,10.4,8.10457516339869,20.9602607496553,2,-1.52480372590659
36047082400,54900,36.1,14.8,16.0849772382398,20.1680672268908,3,-0.340170137797559
36047082600,76181,39.6,10.5,27.5538376587521,13.0271583130934,5,2.05596838346484
36047082800,70380,41.9,12.7,27.1823988644429,22.4802110817942,7,4.05679277773688
36047083000,62177,38.9,13,20.4903677758319,12.1030178543214,1,-2.11513428760793
36047083200,93803,43.7,8.6,69.5652173913043,15.824765310684,1,-1.09708052029962
36047083600,91378,42.7,7.5,71.40625,17.3520561685055,3,0.908859176173469
36047083800,69550,48.5,17.3,66.803840877915,10.9405940594059,1,-1.08266467458895
36047084000,88646,42.4,7.9,62.1176470588235,14.4215530903328,2,-0.248220880185586
36047084600,59792,44.7,4.1,62.0790629575403,24.3825538623227,2,-0.160803624225358
36047084800,98125,44.6,8.6,60.3942652329749,8.83261272390364,3,0.810356325803474
36047085600,76667,32.8,17.2,25.1696065128901,13.921622362291,2,-1.3073645612138
36047086000,73450,42.4,7.5,37.2866894197952,8.25540148339245,2,-0.627912018736319
36047086200,58542,44.2,16.2,26.7605633802817,10.4434447300771,2,-0.871713078224893
36047086600,72863,41.9,17.1,31.7241379310345,28.5575992255566,2,-0.954379387645409
36047086800,52539,38.8,18.9,13.7509549274255,11.4304165321279,7,3.69098166028498
36047087000,59884,38.7,18.8,30.8943089430894,19.5671776375113,2,-1.06116758605568
36047087401,38798,31,23.3,15.8231902626521,39.8648648648649,2,-1.7148623833275
36047087800,60947,52,19.6,5.54984583761562,14.0937159462405,1,-2.02442326847035
36047088001,59799,55.6,12.2,46.4424320827943,11.3744075829384,1,-1.11344430846668
36047088002,97614,32.6,16,38.2133995037221,31.0254163014899,1,-2.15280405591587
36047088200,46461,35.8,6.7,22.5358045492839,24.0418118466899,2,-1.14725873396346
36047088400,43347,34.5,31.1,24.1324079017619,25.1054043694902,3,-0.507060444877629
36047088600,48949,43,21.1,6.18975139523085,11.8492811105602,1,-2.32604495209764
36047088800,51335,42.1,21.6,20.8569628229364,15.9012231710132,2,-1.13720820392877
36047089000,62667,34.4,20,7.44634253175646,9.75374879625808,10,6.43133935087576
36047089200,28697,56.1,43.1,4.52729693741678,11.7227319062181,4,0.779677111097618
36047089400,51221,35.3,35.9,37.3370577281192,10.4923798358734,5,1.73251757301535
36047089600,33042,46.4,28.7,11.3989637305699,24.7026279391425,1,-2.28515348275969
36047089800,76726,41.9,13.4,28.6675639300135,37.1760500446828,1,-1.98956158100991
36047090000,33889,37.1,40.2,13.9016018306636,22.2076788830716,5,1.29640169072455
36047090200,50625,36.4,38.4,29.9447513812155,41.4129676969556,2,-1.51654564675674
36047090600,24972,29.1,39.2,1.13186191284663,23.8866396761134,8,3.82460331792333
36047090800,23821,36.6,59.8,0.99601593625498,35.632183908046,6,1.73840052316943
36047091000,16628,32.1,53.7,0,52.763353115727,3,-1.41524784266206
36047091600,26581,35.3,34.5,10.7288629737609,28.6568651881385,5,1.2359157905248
36047091800,40525,43.3,27,37.2703412073491,49.1435562805873,4,0.961143856534486
36047092000,39005,34.5,23.9,40.8631772268136,10,2,-1.06741046197845
36047092400,33586,32.1,32.3,25.1325556733828,16.6988044735827,8,4.44767109953637
36047092800,82645,52.5,7.7,51.0695187165775,11.8041847611528,1,-1.07985656487777
36047093000,94188,39.8,9.4,66.5628245067497,9.81996726677578,1,-1.26317361485273
36047093400,86641,44.8,8.7,54.5454545454545,14.5237232886635,1,-1.30484886211814
36047093800,78018,40.7,9.8,36.318407960199,13.5554714123438,1,-1.75472136363596
36047094401,80064,45.4,18.2,49.5621716287215,3.52819093739191,2,-0.453191290621283
36047095000,96607,50.1,3.7,63.0122950819672,21.3454075032341,2,0.0532976708183837
36047095600,98750,38.9,8.6,44.9760765550239,6.15595075239398,2,-0.624130223631179
36047095800,70826,35.7,12,63.901147396293,18.5196284087504,1,-1.51653351249742
36047096200,84048,32.4,9.9,51.25,22.286448298009,2,-0.822749632979373
36047096400,102639,41.6,9.6,61.7328519855596,23.007623007623,1,-1.34066793254608
36047096600,67018,32,22.8,55.8743169398907,29.5564516129032,1,-1.96875867704194
36047096800,97679,35.1,15,72,46.978672985782,5,2.43727749718745
36047097000,64716,48.2,10.6,56.1849710982659,34.8987854251012,1,-1.27532847475022
36047097400,85234,46.5,26.6,54.5586107091172,26.6326158336374,5,2.45351627264396
36047098400,112450,44.7,5.4,69.3200663349917,9.44359367023991,2,0.00323931256710198
36047098600,94583,36.3,10.3,45.2502553626149,22.3704866562009,2,-0.797605938609054
36047098800,75662,46.4,4.3,52.8656126482213,21.8150684931507,1,-1.2485430158278
36047099000,88537,36.3,6.7,62.6774847870183,14.5142180094787,3,0.573448112954447
36047101000,62330,38.2,17.7,43.9135381114903,22.3589001447178,3,0.141201078823103
36047101200,89773,43.6,8,52.6004728132388,18.1981174361273,3,0.617260592278492
36047101800,93243,43.6,2.6,84.0108401084011,13.1834440470107,1,-0.76715701260351
36047102200,90000,33.2,4.2,49.2146596858639,32.632430246664,1,-1.79376070247747
36047102400,76724,32,14.5,58.3606557377049,14.8611111111111,2,-0.751294529419142
36047102801,72121,47.8,9.6,76.5625,26.72,2,0.0964728866771999
36047103401,17824,27.7,44.3,0,27.125704484195,1,-3.32512816110171
36047105804,45000,45.5,18.3,4.15584415584416,34.5669874167283,1,-2.33197824938085
36047107001,60919,35.3,14.8,39.1162029459902,19.6574832464631,1,-1.98363391218489
36047109800,66985,36,23.3,32.9819277108434,26.6512166859791,2,-1.20876213875067
36047110400,62143,36.8,20.5,41.5284360189574,26.557570977918,11,7.9986254344931
36047111600,85011,37.3,12.3,36.7221735319895,21.0231611096971,2,-0.927439389654849
36047111800,80467,32.6,14.9,30.9667673716012,40.0624349635796,2,-1.29512491480839
36047112000,74089,50.2,14.2,35.3793691389599,28.9287816362566,5,2.42214765731931
36047112200,28778,47.8,37.8,24.1947029348604,35.6146179401993,5,1.80173919587751
36047112400,44375,33.5,22.6,26.7284991568297,22.1994134897361,4,0.632458727841707
36047112600,69932,36.2,25.6,23.1217239370996,18.6663789382823,8,4.63611781309585
36047112800,52477,41,27.3,39.124487004104,15.8205430932704,3,0.049636502547516
36047113200,47667,28.8,24.4,34.0346534653465,22.708674304419,2,-1.43077831701132
36047114201,41657,50.3,6.9,65.2448657187994,57.331571994716,2,-0.0973706700229776
36047114400,77957,35.5,41.1,26.3922518159806,37.1700105596621,2,-1.62517546788021
36047114600,83476,31.3,15.3,34.7457627118644,81.6666666666667,7,3.545092563373
36047115000,71429,32.5,13.6,42.8251121076233,38.671875,2,-1.07840298887125
36047115200,53135,34.3,14.2,22.2731439046746,52.8027253019511,2,-1.42555663377828
36047115600,28585,32.9,34.9,11.5577889447236,19.4163332548835,6,2.20238152454042
36047116200,59412,32.1,22.4,43.6263736263736,26.527514231499,1,-2.14994209846293
36047116400,66557,31.3,15.4,50.3759398496241,34.572591587517,2,-1.00142787092893
36047116600,50625,37.8,17.4,26.3876251137398,56.9276121847363,3,-0.302061854046045
36047116800,65257,30.6,15.7,34.678624813154,80.5455274769354,2,-1.48028694060453
36047117201,62273,37.2,22.7,50.130890052356,71.5856236786469,2,-1.06374759888388
36047117202,64167,36.7,16.5,42.1530479896239,68.6036789297659,1,-2.11408445112258
36047117601,73566,36,9.8,36.0591133004926,64.6670665866827,4,0.870982563924375
36047117602,56970,35.6,18,33.901705115346,91.6858363457115,4,0.595639667813698
36047117800,55938,35.6,8.2,37.3881932021467,87.4098724348308,4,0.80704638133184
36047118201,87180,32.4,9.2,28.0041797283177,75.5625,1,-2.41969556908911
36047118202,62237,32.3,19.1,27.9535864978903,88.2859033752482,5,1.3858362165591
36047118400,63454,36.7,15.2,28.2302510716473,86.8869492934331,5,1.59736268487058
36047118800,56599,26.9,25.4,21.4684756584198,63.9831320682384,4,0.11194614356798
36047119000,39021,38.2,37.9,26.4900662251656,65.7020364415863,3,-0.607824155129409
36047119200,85250,33,19.1,31.4830875975716,61.2855007473841,2,-1.41987282789636
36047119400,69365,35.1,24.4,31.748158070998,36.1151603498542,3,-0.313937979068106
36047119600,50563,35.2,25.5,18.7944945420028,54.0091036414566,9,5.38523087766174
36047119800,39940,33.1,42.9,28.1276962899051,61.9319657231888,10,6.19521807158156
36047120000,43546,34.9,19.8,34.6749226006192,54.8625792811839,4,0.713495353337847
36047120200,114153,37.2,11.3,74.3068391866913,63.6543209876543,1,-1.4725356133639
36047120801,57313,35.1,19.5,53.3519553072626,28.8055764883195,1,-1.85801674418024
36047122000,57055,30.9,21.3,12.9754860524091,6.72222222222222,8,4.40048114931051
36047123700,51157,13,48.6,31.5499606608969,97.301016088061,4,-0.646243461447742
36047152200,224808,43.2,3.2,74.6077032810271,82.1543880246551,3,0.768197587242473
36061000202,34710,47.4,28.3,26.9359246887337,82.3739465790601,1,-2.22933722508452
36061000600,25655,51.2,39.5,4.46927374301676,92.809971165473,3,-0.672935422396881
36061000700,184730,29.4,5,15.6782269649087,95.4692183537007,3,-0.748626227314612
36061000800,28607,52,31.2,1.39762403913347,99.8163663491335,1,-2.611129404734
36061000900,222167,31.5,8,23.7268518518519,91.7214912280702,2,-1.57123843747356
36061001200,91154,48,17.3,56.5506653019447,97.1133028626413,1,-1.62806483264171
36061001402,46615,42.6,28.8,9.00173110213503,92.3919659160073,3,-0.735206687549745
36061001501,119293,43.3,7.5,55.3646775165763,92.7081984198938,1,-1.65050945587101
36061001502,160466,28.7,9.1,10.7343254452305,97.7617998376435,6,2.07975950672483
36061001600,46860,44.7,10.6,25.0922509225092,98.1735751295337,1,-2.17045900720665
36061001800,74485,36.3,13.2,9.95121951219512,94.1709844559586,3,-0.721117050653592
36061002201,35700,37.5,27.5,10.7875579086698,80.334914048607,3,-0.807826161529864
36061002601,35625,42,34.8,6.55154900964957,84.0156794425087,1,-2.8441090163443
36061002602,71907,35.8,17.3,24.2686890574215,92.0429515418502,1,-2.54887444780572
36061002800,52305,43,24.2,17.193991690636,94.6888749214331,1,-2.5320480533457
36061002901,11406,36.2,79.7,0,72.596585804133,1,-3.72139914313528
36061003001,90222,29.8,10.2,8.09608540925267,90.899689762151,9,5.08619448242738
36061003002,68382,34.7,27.7,6.8445475638051,93.403004572175,1,-3.02386684330128
36061003100,190769,24,12.9,26.027397260274,88.3014623172103,3,-0.837500505614814
36061003200,88070,39.8,17.4,20.4782608695652,97.2484381230892,6,2.49899612441718
36061003400,109148,31.2,20.5,13.5272145144077,96.058372197984,4,0.0585395433642521
36061003601,55714,40.8,17.2,15.2682255845942,93.0659415363698,1,-2.53360826234895
36061003700,246250,40.6,4.3,34.4808743169399,98.8757396449704,1,-2.06766527909262
36061003800,68647,31.4,22.2,8.86184070040572,90.6208074155385,5,0.987096319855854
36061004001,122383,33.7,12.1,11.791730474732,98.4843492586491,1,-2.78026209479598
36061004100,100096,37.2,11.3,4.68893656144652,97.9010069493689,1,-2.76731938606768
36061004200,163750,20.8,12,41.3548387096774,93.3053595269884,1,-2.69915156431458
36061004700,148750,37,6.1,27.0805812417437,100,3,-0.340081519409416
36061004800,173239,32.5,8.6,57.2916666666667,95.7118353344768,4,0.992698651630039
36061004900,141731,42.6,7.1,29.9511002444988,99.1903770529725,2,-1.11593025228197
36061005000,194750,40.4,5.2,48.40232389252,98.5077677841374,1,-1.85491005986039
36061005200,193958,34.8,9.8,61.8889809444905,95.7480818414322,1,-1.87115018840532
36061005501,190408,34.8,16,31.0542797494781,94.5057148586324,1,-2.46223132325891
36061005502,138854,36.2,11.3,28.7376902417189,97.2367049009385,1,-2.39998728673242
36061005700,236250,35.4,4.1,39.9864682002706,99.3236388231316,2,-1.14941957900882
36061005800,186191,32.7,11.2,9.27878532264867,92.3294784045315,1,-2.81714436151599
36061006300,172687,40.7,4.5,45.5064622783288,98.7066735644076,1,-1.88393016786176
36061006400,118201,34,15.8,30.7497700091996,91.880740050579,3,-0.48029556690921
36061006500,118698,31,7.8,9.40480105228543,96.5834428383706,5,1.15755469902488
36061006600,126995,34.3,7.1,34.4247787610619,91.5884631941455,2,-1.2875938597696
36061006700,120964,34.6,3.2,15.6058751529988,96.7330677290837,3,-0.55635518702043
36061006800,146051,31.6,11.4,29.4816101940342,89.8830006882312,1,-2.51214876708642
36061007002,143183,31.6,8.9,11.001347103727,92.6989335520919,1,-2.79504314730929
36061007100,173615,38.9,6.5,39.9848828420257,94.2942942942943,2,-1.04480988129174
36061007200,139577,32,6.9,19.0954773869347,96.1904761904762,1,-2.63453915467336
36061007300,146964,40.7,8.9,17.6437429537768,97.2725673060004,2,-1.40006899584801
36061007700,161094,39.7,6.7,30.3380782918149,99.3690851735016,2,-1.20163619097186
36061007800,149915,34.3,3.9,25.2644679527069,98.7254793305996,1,-2.42454816722957
36061008100,156265,42.4,5.3,36.8684342171086,97.9966862479289,1,-1.97820565195488
36061008200,222273,38,6.8,45.027027027027,94.0298507462687,1,-1.99450202164115
36061008300,70986,42.3,17.8,16.1216029479503,91.969457609268,2,-1.47311063591993
36061009100,188867,37.5,18.6,29.9918055176181,89.5250976856026,2,-1.40488902709991
36061009200,166734,37.3,2.9,20.5980066445183,98.3983286908078,2,-1.38628961218238
36061009300,94441,50.6,14.3,45.0117689661416,93.3762458471761,2,-0.674965457508588
36061009500,176944,30.3,8.3,29.7317436661699,93.9073671122164,3,-0.52523196704333
36061009800,124433,37.6,10.6,30.1829974519342,98.7678659438147,1,-2.32595606863034
36061010100,97242,33.1,20.1,0.287631831255992,84.703947368421,1,-3.04421657136822
36061010200,91157,68.1,13.2,35.625,96.7078189300412,1,-1.24411839102589
36061010300,103838,34.8,8.2,4.85502360080917,92.0317220543807,1,-2.77733448710941
36061010400,181333,48.2,4.6,44.8207171314741,97.9757085020243,1,-1.64298486402132
36061010601,224898,57.3,2.3,73.4006734006734,99.1447189790931,1,-0.838888444697294
36061010802,131171,64,8.6,43.6760691537762,100,1,-1.19782383956558
36061010803,160111,46.2,3.9,62.9746835443038,98.6673773987207,2,-0.402566006390714
36061010900,146042,33.1,42.4,25.2873563218391,75.7142857142857,1,-2.90227298980577
36061011000,163371,35,2.7,17.5648195221149,95.9194851430919,2,-1.50024651723011
36061011100,102297,33.7,13.8,11.4376770538244,95.1010410287814,3,-0.795599350455527
36061011300,82500,56.2,59.9,47.8260869565217,45.985401459854,4,1.12386351484207
36061011500,145521,33,15.4,11.6822429906542,88.8057553956834,2,-1.81090414975135
36061011900,15971,65.1,46.2,0,56.25,1,-2.22297889281761
36061012101,56935,36.1,30.3,3.53634577603143,94.6422277053225,3,-1.07304547629632
36061012400,140250,37.3,4.1,21.6547497446374,98.9415835538368,2,-1.38770501742053
36061012601,104460,46.1,3.3,58.9791555318012,100,1,-1.4692616326951
36061012700,145488,36.5,12,24.6717346233587,98.1528482797518,5,1.5292271033553
36061012901,117622,36.4,4.4,12.7448822364077,96.2682602921647,1,-2.55825297001873
36061012902,100991,39.5,8.2,19.4401244167963,89.5744680851064,1,-2.36866385542551
36061013100,107018,40.5,8.8,12.2718052738337,93.7044400265076,1,-2.47940056253557
36061013203,114304,35.6,24,32.0481927710843,100,1,-2.55287309062824
36061013300,111223,36.2,14.3,20.0256081946223,97.5571065989848,2,-1.58709859690305
36061013400,140883,36.2,10.1,30.9471551578592,96.2325458856591,2,-1.34259923717549
36061013604,159876,38.2,7,24.2288779615557,98.4861717612809,1,-2.35334592268461
36061013700,189541,48.2,8.8,39.1915641476274,93.6909935561217,2,-0.776531184564149
36061013800,134167,41.6,5.3,38.2174790885492,98.4016840792141,1,-1.98430202627335
36061014000,158780,45.8,4.2,53.6239103362391,99.1986109256044,1,-1.57705227738076
36061014402,141232,46.2,5.2,35.2688172043011,92.6431326016019,2,-0.853998700288673
36061014601,140150,35.6,10.5,6.52777777777778,97.5978407557355,3,-0.778000766816111
36061014602,124125,43.8,7.9,22.1841628047552,99.4308075418001,2,-1.21645868858735
36061015200,124571,38.2,21.2,19.4097616345062,85.9486266531027,2,-1.57777190184684
36061015801,159712,44.5,7.2,41.9528340918494,99.1630945090835,1,-1.85509252708625
36061015802,92303,31.3,9.9,2.82426778242678,95.279307631786,1,-2.96500801700115
36061015900,170496,50.9,6.5,52.2829708014893,96.8128817323709,1,-1.45076584109776
36061016002,104146,37.9,6.1,33.7726523887974,98.5538461538462,1,-2.19323337573422
36061016400,24789,39.2,42,0.0573394495412844,75.9022267724597,1,-3.11119065662787
36061016600,44643,36,31.1,9.30555555555556,88.6747802569304,3,-0.967144630487303
36061016900,163500,39.2,7.5,22.3760932944606,98.0149812734082,1,-2.35555994794072
36061017000,42261,39.9,26,13.140836770772,80.5912596401028,8,4.3310536104064
36061017200,31068,35.4,28.9,4.73061760840999,67.3427230046948,2,-1.94352580231568
36061017300,122287,42.4,6.3,22.1570926143025,96.25520110957,1,-2.22827487077438
36061017700,103065,39.5,14.9,50.3571428571429,95.148789589513,1,-1.97314959779779
36061017800,40978,32.9,35.8,7.73565573770492,76.4873765093304,1,-3.11111955952226
36061017900,158109,40.3,6.4,35.8297291145003,99.5780166783884,3,-0.0874145479111109
36061018000,26321,36.8,38.8,6.68595306975249,70.0717360114778,2,-2.01303243893961
36061018200,36696,36.5,30.1,3.2258064516129,58.5611931568943,2,-1.91172374625952
36061018400,34279,37.8,31.2,11.8289085545723,57.0552147239264,6,2.26511301057483
36061018700,135716,38.9,8.5,31.7491019618679,88.6203123445738,1,-2.18519839891757
36061018800,41288,34.8,33.5,3.68725011106175,67.0720513997247,5,0.956497216363743
36061018900,37641,39.9,36,13.119285562407,78.8879935535858,3,-0.800874683582161
36061019100,135934,46,8.9,44.3816254416961,87.2846595570139,1,-1.7388572418855
36061019300,72865,32.4,17.8,15.840893230984,83.8933733808898,2,-1.77494787493691
36061019400,36458,35.5,32.8,7.49354005167959,71.811771919068,1,-2.96715975149067
36061019500,113379,43.1,13.1,35.0208457415128,84.2257597684515,1,-2.03617738824447
36061019600,21967,40.2,36.9,0,65.851341724056,4,0.0338728503817377
36061019800,96771,44.1,7.2,47.7993858751279,47.317436661699,2,-0.555706593230397
36061019900,95313,29.7,21.6,38.0863622242933,93.9891316402351,1,-2.59179107536169
36061020000,70150,36.3,11.5,12.5,52.6737111751521,3,-0.482478457294691
36061020901,22743,36.5,37.2,2.51256281407035,56.3459268004723,2,-2.01275210865143
36061021500,67206,36.2,18.3,3.61915367483296,38.3257810636776,1,-2.66730720493603
36061021600,59784,35.4,20.3,11.8793211816468,49.0101140520766,3,-0.629590675170537
36061021800,42500,38.9,16.8,25.0674763832659,51.6678248783878,1,-2.25691585696676
36061021900,22207,31.8,43.4,1.82315405651778,63.8848218643241,3,-1.29860819558029
36061022000,89756,36.6,15.7,16.0708087469629,58.7376354215732,1,-2.49686368563845
36061022200,56705,40,30.4,21.6522318454364,54.4477611940299,1,-2.47684477969139
36061022301,53900,33,16.4,8.31452219714071,79.5572916666667,1,-2.84197247625497
36061022400,30667,31.4,30.3,4.08895265423242,34.9208460822137,3,-0.972154657019987
36061022500,62782,42.7,20.4,20,71.3064713064713,2,-1.34552767861419
36061022600,58596,33.7,25,21.8511450381679,59.2222222222222,1,-2.62909709220005
36061022700,61570,38.2,27.2,19.6330275229358,55.9542280837859,2,-1.53231550790231
36061022800,85050,37.9,17.2,29.2823656689506,25.2675022928768,1,-2.11613978444215
36061022900,58924,36.4,27,9.3668407310705,77.2583632995532,1,-2.8483465260787
36061023200,35438,35.5,44.6,2.01990632318501,53.136415822983,2,-2.14356580711163
36061023300,86769,34.9,16.3,13.3047210300429,77.9677113010446,2,-1.68788637090727
36061023501,77222,34.1,13.8,13.5987978963186,64.5760898635999,1,-2.61929517939181
36061023502,42267,37.4,29.2,6.40394088669951,28.2262816735415,2,-1.69019167053708
36061023803,77070,42.7,10.2,47.6547842401501,84.0558194774347,1,-1.79954405844431
36061023900,45036,34.2,12.8,9.40099833610649,69.4915254237288,1,-2.69203454679626
36061024200,31691,29.1,28.5,1.19112073632918,53.4778681120144,1,-3.14932404687116
36061024500,51190,36.4,27.2,2.80081076100977,85.1755357259168,2,-1.99276543141152
36061025300,67045,36.8,18.4,3.18604651162791,93.9916039881056,2,-1.88772471054093
36061025900,76047,36.4,14.1,37.6940133037694,58.4865327062847,1,-2.12247218488352
36061026100,49248,35.2,28.3,3.45258944208156,92.113490698765,1,-3.0662390219387
36061026300,56754,32.9,26.6,1.76666666666667,95.8890261709536,2,-2.16315680609654
36061026500,98086,39.8,7.4,21.5163215163215,88.8621022179364,1,-2.31021822687956
36061026900,65743,39.9,10.4,8.3875909613175,94.993881410613,2,-1.59129006962735
36061027100,81890,38.2,15.7,12.2345483359746,87.3146819703491,1,-2.62593837796567
36061027900,57671,37.4,16.1,10.7793983591613,97.3786587625046,1,-2.72422914376595
36061028300,67417,46.5,17.9,25.6126718469815,93.9818731117825,1,-2.18545822136402
36061028500,47148,34.8,23.5,0,92.3003689158634,2,-2.07096112118135
36061028700,77648,43.6,13.2,3.61663652802893,95.1166180758018,1,-2.58593623185594
36061029100,55231,35,16.5,5.33687515092973,89.8220105289546,2,-1.86856490896024
36061029300,43866,34.6,24.6,0.925039872408293,90.0331161200726,2,-2.06814390821571
36061029900,29038,44,26,0.5249343832021,72.1229637414609,1,-2.70543247725784
36061030900,44498,31.6,30,5.65461029037188,75.6810516301998,6,1.89478444522675
36081000200,72200,41.7,14.5,51.5513126491647,91.2651782217,3,0.141858867543935
36081000400,78454,37.2,7.6,51.9264448336252,94.9134655972984,2,-0.921832778195487
36081000600,75074,37.4,16.7,41.6918429003021,93.0591259640103,3,-0.202983609727446
36081000701,145922,34.7,3.5,42.3436376707405,93.5893465469186,6,2.89840677496903
36081000702,125114,35.3,5.3,19.3349753694581,93.183082915971,7,3.51441990939289
36081000800,103671,36.8,7.9,70.7497360084477,84.4660194174757,1,-1.58432762375806
36081001000,88250,35.9,11.7,46.0538532961931,95.5407376536778,1,-2.12192873721338
36081001200,74870,39.2,3.6,32.7935222672065,97.2781994242345,5,1.87398794123322
36081001600,76250,52.6,8.1,60.6770833333333,94.7454175152749,1,-1.26861458244524
36081001800,100000,39.4,14.6,50.3424657534247,99.2158199795431,2,-0.989518259607652
36081001901,170078,33.7,0,21.5037593984962,76.6255144032922,1,-2.36068190185067
36081001902,157877,31.3,10.6,20.6415620641562,97.9047242538051,3,-0.690794572226785
36081001903,154432,32.7,8.4,11.6427432216906,96.5491923641703,1,-2.75677639114482
36081002000,87833,42.7,12.4,49.7787610619469,99.5009357454772,2,-0.859248523257187
36081002200,78018,37.3,14.9,36.4296081277213,96.9829297340214,1,-2.28479715859173
36081002500,21667,46.1,32.3,0.796950796950797,61.8605569820265,1,-2.6753586741498
36081002600,123281,43.2,13.1,67.8041543026706,94.0184049079755,2,-0.531103036081214
36081002800,87899,39.6,7.2,41.3672217353199,95.6198110506728,2,-1.01377006301926
36081003000,84750,41.5,8.7,68.4834123222749,95.9795788130185,1,-1.52382940908586
36081003100,95556,34.9,22.7,14.9096385542169,95.2040085898354,6,2.17811640490129
36081003301,154420,31.6,6,10.096463022508,95.4022988505747,2,-1.78106713097227
36081003302,53417,34.4,27,27.8959810874704,93.1623931623932,5,1.32519681830389
36081003400,79728,40.3,16,59.8885793871866,89.3317702227433,4,1.22030174705202
36081003800,85859,32.7,11.7,35.4319180087848,88.9419252187749,2,-1.37715673705713
36081003900,53468,33.7,22.7,12.241054613936,90.2506963788301,1,-2.88551114203901
36081004001,82176,39.7,15,43.2348367029549,94.466755912539,3,-0.0828781435832868
36081004002,46552,50.7,21.9,58.9015151515151,93.1432038834952,3,0.453820957942258
36081004200,92677,36.1,14.6,56.232427366448,94.8563794255177,1,-1.98416254102356
36081004401,73182,35,14,49.8168498168498,95,2,-1.11937193555684
36081004500,76688,50.6,8.7,77.0997375328084,97.8221415607985,2,-0.084810578934754
36081004700,56758,34.8,20.1,8.62916439104315,69.9074074074074,3,-0.787716924246384
36081005100,79155,36.2,8.4,11.1969111969112,95.3184310417545,5,1.35793613593663
36081005300,112258,36.5,8.3,20.9331131296449,97.5137111517367,9,5.52132654424471
36081005400,79865,40.7,7.9,62.406015037594,89.962461237147,8,5.38502327174887
36081005500,132500,33.6,7.8,10.6694560669456,98.7635239567234,1,-2.7437123534338
36081005700,94884,33.4,17,5.91517857142857,98.3025830258303,4,0.0452715928311277
36081005800,91075,34.4,4,56.8657478305258,89.8485085116352,8,5.13735921450397
36081005900,88099,32.9,10,17.756448710258,99.0198675496689,7,3.31860270509046
36081006100,111923,34.5,5.5,5.14820592823713,98.0049401482044,3,-0.769953256065238
36081006201,71699,49.5,5.4,88.94618111505,90.8688245315162,1,-0.850794578204776
36081006202,72061,39.6,10,50.4484304932735,93.7121564974383,2,-0.894364594242548
36081006300,114783,36.5,7.9,19.2350956130484,98.0392156862745,9,5.49658343666662
36081006501,102375,36.2,10.3,7.08412397216951,96.3519313304721,2,-1.74077895345879
36081006502,81556,35,20.9,16.9965075669383,99.9720514253773,4,0.221089419075179
36081006900,117167,36.1,10.4,16.7035398230088,97.226173541963,5,1.41004189548976
36081007100,114917,35.9,11.1,8.80258899676375,94.8084836973726,6,2.27297136752261
36081007300,112500,37.3,10.7,10.5050505050505,97.8455512031337,2,-1.65917569007952
36081007700,118125,33.8,15.8,12.3384253819036,98.8439306358382,3,-0.820678203864546
